"project_id","title","description","operating_unit","budget","expense"
"00036160","Reduccion Procesos Degradacion de Tierras Sabana Yegua","Reduccion de los Procesos de Degradacion de Tierras de la Cuenca Alta de Sabana Yegua","Dominican Republic","179.00","-179.00"
"00048795","PIMS3814 SPA PPG  Adapt forests","PIMS3814 SPA PPG: Adaptation to Climate Change Impacts in Mountain Forest Ecosystems of Armenia","Armenia","179.00","0.00"
"00038501","FSM National Capacity Self Assessment (NCSA)","The project enables the assessment of capacity needs and analyzes national priorities to implement the major environmental conventions on biodiversity, climate change and land degradation.","Fiji","165.00","0.00"
"00031317","Millennium Project Final Synthesis Report","Millennium Project Final Synthesis Report","PB","162.00","5.00"
"00014368","Apoyo a la Dirección de Aeronáutica Civil","APOYO A LA DIRECCION NACIONAL DE AERONAUTICA CIVIL","Paraguay","142.00","0.00"
"00012649","Kiribati National Biodiversity Strategy & Action Plan","The project enables the design of effective response measures to improve Kiribati's efforts in conserving biological diversity at national, sub-national and community levels.","Fiji","134.00","0.00"
"00039201","Support to the Electoral Process and MoFA","Support to the Electoral Process and MoFA","Guyana","132.00","131.00"
"00040706","PIMS#2616 PDF-A Préparation processus ANCR","Formulation d'un PDF dans le cadre de la preparation de lAuto-evaluatio Nationale des Capacites de Gestion environnementale a renforcer.","Guinea-Bissau","126.00","0.00"
"00044982","Good Governance through Civil Service Reform","Good Governance through Civil Service Reform","Azerbaijan","117.00","-533.00"
"00037379","Observatorio del Empleo","Sistema de información para la evaluación y monitoreo del Empleo, el Trabajo y la Inclusión Social","Argentina","110.00","107.00"
"00014612","Support to Penitentiary System","Development of a Programme for the Improvement of Social Conditions for the Imprisoned.","Russian Federation","108.00","0.00"
"00011384","INTEGRATED FRAMEWORK (IFTF)","INTEGRATED FRAMEWORK FOR TRADE TECHNICAL ASSISTANCE IN LDC'S MAINSTREAMING TRADE WITHIN THE NATIONAL DEVELOPMENT POLICIE","Bureau Policy & Prog Support","100.00","100.00"
"00025148","Appui au Programme Cadre Genre et Développement","Appui au PROGRAMME CADRE GENRE ET DEVELOPPEMENT (PCGED) pour l'intégration du genre dans les politiques et programmes et la correction des disparités de genre","Guinea","100.00","142.00"
"00034145","Conservation of Inland Wetland Biodiversity in Lithuania","Conservation of Inland Wetland Biodiversity in Lithuania","Lithuania, Republic of","100.00","-140.00"
"00035706","Terminal Phase-Out Management Plan for CFCs in T&T","The TPMP for CFCs in T&T covers the period 2003 to 2008 with zero consumption of CFC targeted by January 1, 2008.  The TPMP will ensure timely sustainable and cost-effective phase-out of CFCs","Trinidad and Tobago","100.00","51.00"
"00042146","Energy Efficiency in the District Heating System Project","Removing Barriers to Greenhouse Gas Emissions Mitigation through Energy Efficiency in the District Heating System, Phase 2","Ukraine","100.00","100.00"
"00044611","PIMS 3277 CC PDF B:  Appliance Labeling and Standards","PIMS 3277 CC PDFB – Market Transformation Through Energy Efficiency Standards and Labelling of Appliances in South Africa","South Africa","100.00","99.00"
"00057400","Gestion durable biodiversité","Préservation durable de l'environnement et des ressources naturelles","Niger","100.00","28.00"
"00061386","IGAD Regional Initiative for Capacity Enhancement","Inter-Governmental Agency for Development (IGAD) Regional Initiative for Capacity Enhancement in South Sudan","South Sudan, Republic of","100.00","-189247.00"
"00061520","Support to the Regional Policy Dialogue","Support to the Regional Policy Dialogue: Inequality and the Obstacles to Human Development in the Southeast Asia Region","Malaysia","86.00","26.00"
"00060872","Economía de Bajo Carbono Resiliente al Cambio Climático","Fortalecimiento de Capacidades para Contribuir con una Economía de Bajo Carbono y Resiliente al Cambio Climático","Argentina","85.00","77.00"
"00037105","Second National Communication","Second National Communication","Egypt","82.00","82.00"
"00044185","2nd Natl.Communication - UN Climate change convention","Preparation and submission of the Second National Communication to the UN Framework Convention on Climate Change (UNFCCC).","Sri Lanka","71.00","0.00"
"00034678","SP. THEMATIC EVENTS","SP. THEMATIC EVENTS","Philippines","61.00","-61.00"
"00056937","Eliminación del consumo de halones en Chile","Eliminación total del consumo de los halones 1301 y 1211 en Chile","Chile","51.00","49.00"
"00046597","Strengthening  Transparency, Integrity & Rule of Law","The Strengthening Transparency Integrity and Rule project aims at facilitating national good governance initiatives particularly in Anti-corruption, Legal Sector Reform and Law enforcement, Vital Registration and Communications.","United Republic of Tanzania","50.00","-34.00"
"00062499","Aportes para la Reducción Mortalidad Materna Entre Ríos","Aportes para la reducción de la mortalidad materna en Entre Ríos","Argentina","45.00","37.00"
"00012211","Prevención VIH/sida Cuba- Fase 1","FORTALECIMIENTO DE LA RESPUESTA NACIONAL  MULTISECTORIAL PARA LA PREVENCIÓN Y ATENCION DE LA  EPIDEMIA DEL  VIH/SIDA 1.","Cuba","44.00","44.00"
"00045429","Educación en Etica, Estética y Ciudadanía","Asistencia preparatoria: Educación en Etica, Estética y Ciudadanía","Costa Rica","40.00","4.00"
"00012212","Desarrollo Humano Local (fondos Cooperación Suiza)","Desarrollo Humano Local (fondos Cooperación Suiza - COSUDE)","Cuba","39.00","220.00"
"00046589","Desarrollo Local en Atitlán: Café y Saneamiento","Reactivación Economica y Saneamiento Ambiental del Territorio de la Cuenca del Lago de Atitlán, del Departamento de Sololá.","Guatemala","34.00","34.00"
"00047538","Environmental Governance","Strengthening Environmental Governance in Mongolia","Mongolia","27.00","27.00"
"00033569","Wild Coast","Wild Coast","South Africa","26.00","-24.00"
"00046504","PAF 2006-2007","PAF 2006-2007","Russian Federation","26.00","0.00"
"00050577","Support to the formulation of SED Strategy 2011-2020","Support for the formulation of Socio-Economic Development Strategy 2011 – 2020","Viet Nam","26.00","-8676.00"
"00050638","Senado de la Republica","Proyecto de Modernizacion y Fortalecimiento Institucional del Senado de la Republica","Dominican Republic","26.00","0.00"
"00058381","Development Support Services Project","Development Support Services Project","Ukraine","24.00","82.00"
"00048938","Arts & Métiers Femme","Projet d'Appui au Centre des Arts et Métiers de la Femme de la Commune de Parakou","Benin","22.00","22.00"
"00033990","PIMS 2003 CC: China End Use Energy Efficiency Project","China End Use Energy Efficiency Project","China","21.00","-53.00"
"00040154","Apoyo a los Consejos Consultivos en la política social","Apoyo a los Consejos Consultivos en la política social","Argentina","20.00","20.00"
"00012239","Copresida","Proyecto de Prevención y Control del VIH/SIDA","Dominican Republic","16.00","0.00"
"00012473","HIV/AIDS & Gender & Development","HIV/AIDS and Gender and Development","Ethiopia","15.00","-1.00"
"00013979","Tiger Rhinos Conservation","Landscape-scale conservation of endangered tiger and rhinoceros populations in and around Royal Chitwan National Park","Nepal","13.00","0.00"
"00015538","CONSERVACIÓN Y USO SUSTENTABLE EN EL DELTA DEL ORINOCO","Conservation and Sustainable Use of Biological Diversity of the Delta Biosphere Reserve and Lower Orinoco River Basin","Venezuela","13.00","-13.00"
"00015710","Sustainable use of traditional medicinal plants","Conservation and Sustainable Use of Traditional Medicinal Plants in Zimbabwe.","Zimbabwe","12.00","0.00"
"00012260","Disarmament Initiative","Capacity Building for Disarmament Initiative (LAST ACTIVITY IN 2004)","Democr People's Repub of Korea","11.00","11.00"
"00043254","RMI National Capacity Self Assesment (NCSA)","The project enables the assessment of capacity needs and analyzes national priorities to implement the major environmental conventions on biodiversity, climate change and land degradation.","Marshall Islands","10.00","0.00"
"00045913","Consejo de Reparaciones, Comisión de la Verdad","Apoyo al Consejo de Reparaciones para su consolidación institucional y el cumplimiento de la 1a. fase de elaboración del Registro Único de Victimas","Peru","10.00","4.00"
"00057623","Articulating Governance and Local Development in Indones","Articulating Governance and Local Development in Indonesia (ART GOLD Indonesia/AGI). Global programme aimed at harnessing partnerships to generate development results","Indonesia","7.00","-8.00"
"00011193","SECRETARIA DEFENSA COMPETENCIA Y CONSUMIDOR","Fortalecimiento de la Secretaría de Defensa de la Competencia y del Consumidor","Argentina","5.00","5.00"
"00014067","COMMUNICATION TO THE UNFCCC","ENABLING NIGERIA TO PREPARE ITS FIRST NATIONAL COMMUNICATION TO THE UNFCCC.","Nigeria","5.00","-2916.00"
"00051381","Programa de Apoyo Prevención y Manejo de Conflictos","Programa de Apoyo para una Cultura de Paz y el Fortalecimiento de Capacidades Nacionales para la Prevención y el Manejo Constructivo de Conflictos","Peru","5.00","-23825.00"
"00059095","BDP/HIV/AIDS 2010/2011 UBW Asia & Pacific","BDP/HIV/AIDS 2010/2011 UBW Asia & Pacific","Bureau Policy & Prog Support","4.00","-2712.00"
"00038683","POGAR","Programme of Governance in the Arab Region (POGAR)","Reg Bur for Arab States","3.00","2014.00"
"00040363","Preparation of the Third National Report to the UNCBD","Preparation of the Third National Report to the UNCBD","Philippines","3.00","-3.00"
"00044118","RED RIBBON AWARD INITIATIVE","RED RIBBON AWARD INITIATIVE","Bureau Policy & Prog Support","3.00","-205.00"
"00047336","Support to Police and Prisons","Support the priority of the Government of Southern Sudan (GOSS) on implementation of the CPA and peaceful resolution of conflicts through the creation of an enabling environment for the promotion and protection of human rights and the rule of law","South Sudan, Republic of","3.00","-2138.00"
"00049662","Support to Elections and Democratic Processes in Sudan","Support to Elections and Democratic Processes in Sudan","Sudan, Republic of the","3.00","-35104.00"
"00049848","Support to GOSS Presidency - Phase II","Build the capacity of the Office of the President of the Government of Southern Sudan to play a key role in supporting the President to provide strong leadership to the country, and contributing to democratic development and sustainable peace.","South Sudan, Republic of","3.00","-3542.00"
"00050570","Northern Border Mine Clearance","The Northern Border Clearance Project represents the final phase of the National ?Committee for Demining and Rehabilitation’s long-term strategy to demine Jordan. ?","Jordan","3.00","-3.00"
"00050660","Policy Options to Address Climate Change","Strengthening national capacity of developing countries to develop policy options for addressing climate change","Bureau Policy & Prog Support","3.00","4761.00"
"00060375","Enhancing Disaster Risk Reduction in Central Asia","6th DIPECHO Action Plan: Enhancing Disaster Risk Reduction Capacities in Central Asia","Kazakhstan","3.00","30023.00"
"00034018","Prog Appui au Dév. Com. ""PADC""","Prog Appui au Dév. Com. ""PADC""","Democratic Republic of Congo","2.00","19056.00"
"00039831","Global Fund HIV Round 3","Sudan proposal to fight HIV/AIDS","Sudan, Republic of the","2.00","-295250.00"
"00041774","Centre de formation handicapés","Centre de formation handicapés","Comoros","2.00","-304.00"
"00043484","Contrôle et Réduction des armes lègères","Contrôle et Réduction des armes légères.","Central African Republic","2.00","0.00"
"00043537","Promoting Access to Justice","Access to Justice and Fostering a Culture of Human Rights Awareness Project","South Sudan, Republic of","2.00","-10819.00"
"00047222","Legal Empowerment of the Poor","Legal Empowerment of the Poor","Bureau Policy & Prog Support","2.00","799.00"
