"project_id","title","description","operating_unit","budget","expense"
"00065035","Low-Emission Climate Resilience Development Programme","This is an Initiation Plan. The purpose of the project is to assist to undertake preparatory activities for the LECReD Programme, including the design of the programme framework, developmentof a full-fledged programme.","Maldives","1390.00","0.00"
"00047594","4NR Support to GEF CBD Parties 2010 biodiversity targets","PIMS 3918 BD MSP: Support to GEF Eligible CBD Parties for carrying out 2010 Biodiversity Targets National  Assessments - Phases I and II (4NR)","Bureau Policy & Prog Support","1389.00","-669.00"
"00033363","Joint  UNDP-DPA Programme on Conflict Prevention","Joint UNDP -DPA Programme on Building National Capacities for Conflict Prevention","BCPR","1357.00","15488.00"
"00120751","Anambra State Development Support Project (PIP)","Support to Anambra State implementation of development efforts aligned with the current 9th CPD in the areas of governance, peace and security, inclusive economic growth and environmental sustainability and resilience.","Nigeria","1267.00","0.00"
"00109531","Africa Centre for Sustainable Development","The Africa Centre for Sustainable Development intends to focus initially on Climate Action and related SDGs on food security; clean water and energy.Areas that could be considered for a next phase are Natural Resource Management;Forestry;and Biodiversity","PB","1236.00","2169.00"
"00091065","Global Fund To Fight AIDS TB Malaria - NFM - SSD-H-UNDP","National institutions, systems, laws and policies strengthened for equitable, accountable and effective delivery of HIV and related services","South Sudan, Republic of","1232.00","18828.00"
"00094465","Soutien Psychosocial et Socio-Economique Suivants Ebola","Le projet vise au renforcement de la résilience des communautés touchées par Ebola en faisant des guéris des partenaires de la riposte et de l’accès des Survivants Ebola","Guinea","1200.00","0.00"
"00094464","South Sudan CHF 2016 Allocation","South Sudan Common Humanitarian Fund -  2016 First Standard Allocation Responding to Humanitarian Situation in South Sudan","South Sudan, Republic of","1199.00","3675.00"
"00062538","Appui à la réforme du secteur sécuritaire en Tunisie","Soutien à la Réforme de la Sécurité et à la Prévention, Préparation et Réponse aux Crises en Tunisie.","Tunisia","1112.00","21673.00"
"00064183","2.1 Support to Inclusive Growth and Trade Capacity","Support to Inclusive Growth and Trade Capacity development project  envisaged to  Improve Policy  Frameworks for  fiscal revenue; income generating activities; value chain analysis and Promote  access to finance","South Sudan, Republic of","1112.00","0.00"
"00102226","Agence Nationale de la Sécurité Sanitaire "" ANSS ""","Reinforcement of institutional and operational capacities for the ANSS through the creation and implementation of a reliable governance and management system with robust, accountable and transparent management tools needed.","Guinea","1101.00","-252.00"
"00013110","Carbon Sequestration in the Desertified Areas -Pims 899","The Project is to promote Carbon Sequestration in the Desertified Rangelands of Hossein Abbad in South Khorasan Province and other scale-up results to other provinces in Iran","Iran, Islamic Republic of","1000.00","0.00"
"00074620","Improved Charcoal Production Technologies","Improved Charcoal Production Technologies","Uganda","1000.00","2746.00"
"00077340","Low Emission Climate Resilient Development","The programme will assist the Laamu Atoll and its islands to realize low emission and climate resilient development (LECReD). The programme seeks to mainstream LECReD issues into local level development planning","Maldives","1000.00","10.00"
"00097222","Ecological education in Kazakh","Innovative opportunities and modernization of education: on the way to ecological culture for the national sustainable development","Kazakhstan","1000.00","-279.00"
"00089222","Sixth Operational Phase Small Grants Programme Peru","Aims to enable community organizations in Peru to take collective action for adaptive landscape management for socio-ecological resilience.","Peru","939.00","0.00"
"00110944","Projet de plateforme logistique en réponse à la crise humanitaire aux Kasaï - DRC-FH/Logistique2 NGO's 2018","Allocation Urgence Février 2018 - Assistance aux populations affectées par les crises dans les zones L3 et Non-L3","Democratic Republic of Congo","918.00","-31136.00"
"00058105","PIMS 3227ENABLING ENV. FOR SLM TO OVERCOME LAND DEGRAD'N","ENABLING ENVIRONMENT FOR SUSTAINABLE LAND MANAGEMENT(SLM) TO OVERCOME LAND DEGRADATION IN UGANDA CATTLE CORRIDOR DISTRICTS","Uganda","896.00","-671.00"
"00112106","Sharaka – Towards enhanced planning and coordination pro","The Joint Support Programme (JSP) assists the Government of Jordan (GoJ), under the leadership of the Ministry of Planning and International Cooperation (MoPIC), in strengthening national planning and development management functions.","Jordan","877.00","159.00"
"00044301","UNDP Capacity Development Network for Water Management","UNDP's Capacity Development Network Programme for sustainable Water Management (Phase II and III)","Bureau Policy & Prog Support","875.00","-92013.00"
"00066244","Low Emission  Capacity Building Project","Malaysia Context-assessment for the preparation of the Low Emission Capacity Building Project Proposal","Malaysia","874.00","-874.00"
"00059455","Gouvernance Démocratique","Le renforcement des capacités des institutions et l'établissement d'une gouvernance démocratique, transparente et responsable sont assurés au niveau national et local.","Congo","862.00","827.00"
"00081596","Integrated Eco &Social Develop Policy Framwork","Support the revision and redesign of the Jordanian national development agenda, as well as the national development planning approach in the country,","Jordan","816.00","62.00"
"00110163","Initiation Plan for Development of a full-fledged project on phasing out the remaining HCFC in Belarus","Initiation Plan for Development of a full-fledged project on phasing out the remaining HCFC in Belarus","Belarus, Republic of","792.00","6169.00"
"00062429","Protección de la biodiversidad","Proteccion de la biodiversidad a través del manejo sostenible y de la valoracion economica de los recursos forestales para los actores locales (PIMS 4197)","Bolivia","787.00","787.00"
"00117860","Partnership for the SDG Autonomous Region of Príncipe","Coordination, Facilitation and Launching of a United Nations Joint Programme for the Sustainable Development of Príncipe Island”","Sao Tome and Principe","752.00","98958.00"
"00097319","Cuarta Conferencia Global Trabajo Infantil","Apoyo a la Implementación de las Actividades Preparatorias y de la Concreción de la Cuarta Conferencia Global sobre trabajo Infantil - Buenos Aires 2017","Argentina","709.00","708.00"
"00092183","4KEN Combating Poaching& Illegal Wildlife Trafficking","The objective to the project is to strengthen the national capacity to tackle poaching and illegal wildlife trafficking in the Tsavo and Maasai Mara ecosystems","Kenya","700.00","0.00"
"00095329","South Sudan Common Humanitarian Fund 2016  SA1 Trench 2 FSL","South Sudan Common Humanitarian Fund - 2016  Standard Allocation 1 Trench 2 Food Security Livelihood","South Sudan, Republic of","654.00","-10114.00"
"00062337","Sustainable Development Policy and Planning","This is the first phase (2011-2013) in the framework of a six-year (2011-2017) capacity building programme for the Ministry of Economy and Planning, aimed at supporting the recently published Ninth National Development Plan (NDP; 2010-14).","Saudi Arabia","652.00","0.00"
"00107458","The Path to Peaceful and Prosperous Indonesia in 2045","Project 2045 aims to identify any potential avenues for Indonesia to be a resilient country with peace and prosperity in 2045 based on economic, political and social analyses.","Indonesia","610.00","44.00"
"00088932","Environmental Governance Reform","The project aims to propose statutory changes and implementation framework for an Environmental Code, an enabling legal framework to achieve sustainable development in Cambodia through a series of legal and ecosystem analyses.","Cambodia","574.00","574.00"
"00044541","Support legal Aid & Dispute settlement in Family Courts","Establishing Legal Aid Office and Upgrading Dispute Settlement Offices in family courts to strengthen the legal empowerment of the poor and vulnerable as well as enhancing the operational efficiency of the family courts system","Egypt","500.00","292.00"
