"project_id","title","description","operating_unit","budget","expense"
"00057398","UNCT Joint Activities","Contribution of UNCT Malaysia members to fund joint activities of the UNCT workplan","Malaysia","36.00","30.00"
"00032004","DSS  & DAS","Development support services","Nicaragua","35.00","35.00"
"00062448","Acceso a la titulación dominial de grupos vulnerables","Fortalecimiento de las capacidades de gestión de la Escribanía General de Gobierno y el acceso a la titulación dominial de grupos en situación de vulnerabilidad","Argentina","35.00","30.00"
"00061535","Promotion du Jatropha Curcas comme source d‘agrocarburants durable au Burkina Faso","Développer et promouvoir un modèle de production rentable et d'utilisation du jatropha comme biocarburant au niveau national. Contribue au développement rural en encourageant une production d'huile de jatropha","Burkina Faso","30.00","30.00"
"00056683","BUILDING TRUST, CONFIDENCE AND NATIONAL CAPACITIES","BUILDING TRUST, CONFIDENCE AND NATIONAL CAPACITIES","Maldives","22.00","0.00"
"00056640","Integrated ONE AWP programme and policy support for CPAP","Integrated One Annual Work Plan - Governance and Human Security","Thailand","21.00","3007.00"
"00057400","Gestion durable biodiversité","Préservation durable de l'environnement et des ressources naturelles","Niger","20.00","14.00"
"00012776","Programa de Mejoramiento de Servicios de Salud II","PROGRAMA DE MEJORAMIENTO DE LOS SERVICIOS DE SALUD - FASE II","Guatemala","19.00","0.00"
"00011205","SEMINARIO BASILEA","Segundo Seminario de Capacitacion y Transferencia de Tecnología","Argentina","18.00","0.00"
"00049391","SGP Global Mechanisms","SGP Global Mechanisms","Jordan","17.00","0.00"
"00012239","Copresida","Proyecto de Prevención y Control del VIH/SIDA","Dominican Republic","16.00","0.00"
"00049759","UNDP Sudan CHF 2008","UNDP Common Humanitarian Fund (CHF) 2008 Managing Agent, NGOs project has been established in line with UNDP's role as Managing Agent of the Sudan Humanitarian Fund.","Sudan, Republic of the","16.00","-6087.00"
"00014535","PURAC","Projet d'Appui aux Organisations Communautaires/Composante B du Projet d'Urgence d'Appui aux Communautés (P.U.R.A.C)","Congo","15.00","-6016.00"
"00014570","TRANSICION A LOS SISTEMAS CNS","TRANSICION A LOS SISTEMAS CNS/ATM EN LAS REGIONES CAR Y SAM","Reg Bur Latin Amer & Carib","13.00","-15826.00"
"00048180","CAPACITY BUILDING FOR CRISIS PREVENTION AND RECOVERY","CAPACITY BUILDING FOR CRISIS PREVENTION AND RECOVERY","Maldives","13.00","13.00"
"00015710","Sustainable use of traditional medicinal plants","Conservation and Sustainable Use of Traditional Medicinal Plants in Zimbabwe.","Zimbabwe","12.00","12.00"
"00047224","GPAR Support for Better Service Delivery","Governance and Public Administration Reform: Support for Better Service Delivery Programme was designed to strengthen capacity for strategic planning, financing, management and monitoring of governance reform.","Lao People's Democratic Republ","12.00","-1410.00"
"00050344","Northern Border Mine Clearance (NPA)","The Northern Border Clearance Project represents the final phase of the National Committee for Demining and Rehabilitation’s long-term strategy to demine Jordan.","Jordan","12.00","-179.00"
"00059548","PIMS 4033 MFA FSP: CBFCM","Integrated Community-based Forest and Catchment Management through and Ecosystem Service Approach (CBFCM)","Thailand","11.00","0.00"
"00061135","Improved Household Energy Services","Support Improved Household Energy Services for rural communities of Tanzania","United Republic of Tanzania","11.00","-504.00"
"00035180","National Biodiversity Strategy","The project addresses the country’s need to continue to fulfill its obligations under the CBD,","Zimbabwe","10.00","0.00"
"00047621","GAMBIA PRIORITY EMPLOYMENT PROGRAM","GAMBIA PRIORITY EMPLOYMENT PROGRAM (GAMJOBS)","Gambia","10.00","3557.00"
"00058100","Sustainable Forest Management in the Miombo Woodland","Sustainable Forest Management in the Miombo Woodlands Resources of Western Tanzania","United Republic of Tanzania","10.00","0.00"
"00014576","Ensayo Reg. de aumentación GNSS","Ensayo Regional de Aumentación GNSS","Reg Bur Latin Amer & Carib","9.00","29568.00"
"00057137","UN Joint Programme for Human Rights","Key oversight institutions and mechanisms are strengthened","Sri Lanka","9.00","4687.00"
"00061849","Strengthening the Capacity of national Volunteer in SWD","Strengthening the Capacity of national Volunteer infrastucture for HIV and AIDS response in Swaziland","eSwatini","9.00","0.00"
"00046474","Small Grants Project - Netherlands Grant","Small Grant Programme– Netherlands Grant","Ethiopia","8.00","8.00"
"00049339","Anti-Corruption National Action Plan","Support to the implementation of National Action Plan against corruption and organized crime (NAP) in Montenegro","Montenegro","8.00","0.00"
"00058530","Preparación de Desastre Sísmico o Tsunami y Recuperación","Preparación de Desastre Sísmico o Tsunami y Recuperación Temprana en Lima y Callao","Peru","8.00","0.00"
"00050943","Gestion locale et mainstreaming de l'environnement","gestion locale et mainstreaming de l'environnement dans le processus de planification","Mauritania","7.00","-8542.00"
"00077705","Advancing Accountablity in Public Finance 2","Advancing Accountablity in Public Finance 2","Serbia","7.00","0.00"
"00025784","LOCAL GOVERNANCE PROGRAMME","LOCAL GOVERNANCE PROGRAMME","Nepal","6.00","0.00"
"00041354","Système Intégré d'Approvisionnement en Eau Potable","Système intégré d'approvisionnement en eau potable","Niger","6.00","0.00"
"00050649","Joint Migration and Development Initiative","Joint Migration and Development Initiative","PB/Liaison/Brussels","5.00","150884.00"
"00059370","Appui à la décentralisation en Union des Comores","L’objectif global de ce projet, est de contribuer à la réalisation des OMD aux Comores, par l’appui aux initiatives de développement local et la promotion de services publics de Proximité, fournis dans le cadre de la mise en œuvre de la décentralisation.","Comoros","4.00","-31.00"
"00048028","appui aux activites du representant special du facilitateur du dialogue direct inter-ivoirien en Cote D'Ivoire","l permettra de fournir à ce bureau l'expertise de haut niveau et un personnel d'appui avec des connaissances techniques nécessaires.","Côte d’Ivoire","3.00","-1513.00"
"00059884","Programme of Support to the National Statistical System","Initiation Plan for Programme of Support to the National Statistical System in the Lao PDR","Lao People's Democratic Republ","3.00","0.00"
"00061397","HIV/AIDS Prevention and Care in South Sudan","HIV/AIDS Prevention and Care in South Sudan aims to strengthen a coordinated national response to HIV/AIDS","South Sudan, Republic of","3.00","-244.00"
"00076100","Tecnologías de Información para tramitología","Proyecto para uso de las TIC para la mejora de la competitividad y el clima de negocios en Nicaragua - plataforma virtual Trámites Nicaragua","Nicaragua","3.00","0.00"
"00014127","Gender Support Programme","Gender Support Programme","Pakistan","2.00","-7796.00"
"00036687","PA Programme Strengthening Rule of Law","PA Programme Strengthening Rule of Law","Sudan, Republic of the","2.00","-2825.00"
"00040779","Support to National Tuberculosis Control Program","The overall goal of the strategic plan of the national tuberculosis program is to reduce the burden of tuberculosis in Angola with an emphasis on eleven provinces where most of Angola reside.","Angola","2.00","0.00"
"00040860","Developpement de Strategies et Plaidoyer","Developpement de Strategies et Plaidoyer pour le renfocement des capacités pour la gestion de l'environnement.","Haiti","2.00","-1208.00"
"00043600","UNDP SGBV Programme in Darfur","Addressing Gender Based Violence in Darfur within the Rule of Law Program","Sudan, Republic of the","2.00","-25205.00"
"00044623","SOMALIA INSTITUTIONAL SUPPORT PROJECT","SIP","Somalia","2.00","-58756.00"
"00044871","Collecte et Destruction des Armes pour le Developpemt II","Collecte et Destruction des Armes pour le Developpemt II","Congo","2.00","-447.00"
"00045227","Somali Institutional and Capacity Development Project","Somali Institutional and Capacity Development  injection  through provision of short term 'embedded' advisory positions","Somalia","2.00","530037.00"
"00049145","Human Development and Economics","The unit acts as a knowledge platform for the formulation of UNDP’s economic policy positions, supporting the development of strategies geared towards achieving inclusive growth and development and MDGs.","Somalia","2.00","-1060.00"
"00049306","Articulation Pauvreté Environnement","Articulation Pauvreté Environnement","Mauritania","2.00","5329.00"
"00049443","Lugansk Sustainable Development Program","Sustainable Development Programme of Lugansk Oblast","Ukraine","2.00","-5136.00"
"00051241","Informe Nacional Desarrollo Humano 2009-2011","Programa para el desarrollo de los Informes de Desarrollo Humano y Objetivos de Desarrollo del Milenio 2009-2011.","Guatemala","2.00","-7944.00"
"00058588","Elections législatives et des conseils des îles 2009","Appui à l'organisation des élections législatives et des conseils des îles","Comoros","2.00","-16872.00"
"00060266","REDUCCION RIESGOS Y PREPARACION SITUACIONES EMERGENCIA","Contribución a la reducción  del riesgo  de desastre  y preparativos  para el manejo  de situaciones  de emergencias  por amenazas múltiples en el Ecuador","Ecuador","2.00","0.00"
"00060679","Programme d'Appui à la Finance Inclusive Madagascar","Amélioration des conditions de vie des populations pauvres et à faibles revenus, par le biais de leur accès aux services financiers de base à travers le renforcement des capacités des différents intervenants du secteur aux plans macro, méso et micro.","Madagascar","2.00","865.00"
"00064173","1.1.b Support to Democracy and Participation","Increased confidence in the legitimacy and capability of the government and its' representatives to transparently allocate, and account for public resources; and to effectively deliver development results in favor of the citizens of South Sudan.","South Sudan, Republic of","2.00","-36.00"
"00011080","Advocating for MDGs in Albania","MDG Support Project","Albania","1.00","140.00"
"00011142","INSTITUCIONALIZACION DE LA AFIP","Programa de Apoyo a Institucionalización de Administración Federal de Ingresos Públicos (AFIP) (BID 1034/OC-A)","Argentina","1.00","-73793.00"
"00011664","BRA/00/022 Support Public Policies for Sustainable Devel","Apoio às Políticas Públicas de Desenvolvimento Sustentável","Brazil","1.00","-1402.00"
"00011670","BRA/00/021 Strengthening Secretariat of Biodivers&Forest","Sustentabilidade e Repartição dos Benefícios da Biodiversidade.","Brazil","1.00","-88.00"
"00012286","REFORMA IESS","REFORMA Y MODERNIZACION DEL INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL","Ecuador","1.00","0.00"
"00012622","FIJI National Biodiversity Strategy & Action Plan","The project enables the design of effective response measures to improve Fiji's efforts in conserving biological diversity at national, sub-national and community levels.","Fiji","1.00","-405.00"
"00012687","GEF Small Grants Prog Phase 2","GEF Small Grants Programme Phase 2","Bureau Policy & Prog Support","1.00","-99900.00"
"00012722","Biodiversity Conservation of Lake Bosumtwe","Biodiversity Conservation of Lake Bosumtwe Basin","Ghana","1.00","-994.00"
"00013002","Biomass Energy for Rural India","Biomass Energy for Rural India for developing and demonstrating a bio-energy package.","India","1.00","1145.00"
